year,carrier,salida,llegada,diff
2013,US,2013-01-31T12:00:00Z,2013-01-31T12:59:00Z,59
2013,EV,2013-01-31T12:00:00Z,2013-01-31T12:50:00Z,50
2013,9E,2013-01-31T13:00:00Z,2013-01-31T13:00:00Z,0
2013,AA,2013-01-31T12:00:00Z,2013-01-31T12:40:00Z,40
2013,EV,2013-01-31T13:00:00Z,2013-01-31T13:00:00Z,0
2013,US,2013-01-31T13:00:00Z,2013-01-31T13:00:00Z,0
2013,WN,2013-01-31T12:00:00Z,2013-01-31T12:30:00Z,30
2013,EV,2013-01-31T12:00:00Z,2013-01-31T12:15:00Z,15
2013,US,2013-01-31T09:00:00Z,2013-01-31T09:00:00Z,0
2013,EV,2013-01-31T11:00:00Z,2013-01-31T11:00:00Z,0
2013,B6,2013-01-31T09:00:00Z,2013-01-31T09:05:00Z,5
2013,EV,2013-01-31T13:00:00Z,2013-01-31T13:15:00Z,15
2013,FL,2013-01-31T13:00:00Z,2013-01-31T13:08:00Z,8
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:00:00Z,0
2013,VX,2013-01-31T13:00:00Z,2013-01-31T13:20:00Z,20
2013,UA,2013-01-31T13:00:00Z,2013-01-31T13:17:00Z,17
2013,MQ,2013-01-31T12:00:00Z,2013-01-31T12:20:00Z,20
2013,AA,2013-01-31T12:00:00Z,2013-01-31T12:45:00Z,45
2013,B6,2013-01-31T12:00:00Z,2013-01-31T12:50:00Z,50
2013,US,2013-01-31T13:00:00Z,2013-01-31T13:15:00Z,15
2013,DL,2013-01-31T13:00:00Z,2013-01-31T13:30:00Z,30
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:22:00Z,22
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:25:00Z,25
2013,B6,2013-01-31T12:00:00Z,2013-01-31T12:59:00Z,59
2013,EV,2013-01-31T12:00:00Z,2013-01-31T12:00:00Z,0
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:30:00Z,30
2013,EV,2013-01-31T13:00:00Z,2013-01-31T13:29:00Z,29
2013,EV,2013-01-31T11:00:00Z,2013-01-31T11:20:00Z,20
2013,AA,2013-01-31T13:00:00Z,2013-01-31T13:45:00Z,45
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:45:00Z,45
2013,UA,2013-01-31T12:00:00Z,2013-01-31T12:59:00Z,59
2013,EV,2013-01-31T13:00:00Z,2013-01-31T13:20:00Z,20
2013,UA,2013-01-31T13:00:00Z,2013-01-31T13:41:00Z,41
2013,UA,2013-01-31T12:00:00Z,2013-01-31T12:51:00Z,51
2013,DL,2013-01-31T13:00:00Z,2013-01-31T13:55:00Z,55
2013,EV,2013-01-31T13:00:00Z,2013-01-31T13:00:00Z,0
2013,UA,2013-01-31T13:00:00Z,2013-01-31T13:45:00Z,45
2013,EV,2013-01-31T13:00:00Z,2013-01-31T13:59:00Z,59
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:45:00Z,45
2013,MQ,2013-01-31T13:00:00Z,2013-01-31T13:50:00Z,50
2013,UA,2013-01-31T11:00:00Z,2013-01-31T11:16:00Z,16
2013,DL,2013-01-31T14:00:00Z,2013-01-31T14:00:00Z,0
2013,B6,2013-01-31T14:00:00Z,2013-01-31T14:05:00Z,5
2013,DL,2013-01-31T13:00:00Z,2013-01-31T13:50:00Z,50
2013,EV,2013-01-31T10:00:00Z,2013-01-31T10:50:00Z,50
2013,MQ,2013-01-31T12:00:00Z,2013-01-31T12:35:00Z,35
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:14:00Z,14
2013,FL,2013-01-31T14:00:00Z,2013-01-31T14:16:00Z,16
2013,DL,2013-01-31T14:00:00Z,2013-01-31T14:15:00Z,15
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:18:00Z,18
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:45:00Z,45
2013,MQ,2013-01-31T14:00:00Z,2013-01-31T14:20:00Z,20
2013,MQ,2013-01-31T14:00:00Z,2013-01-31T14:20:00Z,20
2013,EV,2013-01-31T13:00:00Z,2013-01-31T13:15:00Z,15
2013,AA,2013-01-31T13:00:00Z,2013-01-31T13:45:00Z,45
2013,B6,2013-01-31T12:00:00Z,2013-01-31T12:20:00Z,20
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:29:00Z,29
2013,US,2013-01-31T14:00:00Z,2013-01-31T14:00:00Z,0
2013,DL,2013-01-31T14:00:00Z,2013-01-31T14:30:00Z,30
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:20:00Z,20
2013,AA,2013-01-31T14:00:00Z,2013-01-31T14:30:00Z,30
2013,UA,2013-01-31T13:00:00Z,2013-01-31T13:20:00Z,20
2013,DL,2013-01-31T14:00:00Z,2013-01-31T14:35:00Z,35
2013,DL,2013-01-31T14:00:00Z,2013-01-31T14:35:00Z,35
2013,US,2013-01-31T14:00:00Z,2013-01-31T14:00:00Z,0
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:39:00Z,39
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:40:00Z,40
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:40:00Z,40
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:40:00Z,40
2013,DL,2013-01-31T13:00:00Z,2013-01-31T13:00:00Z,0
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:24:00Z,24
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:44:00Z,44
2013,B6,2013-01-31T14:00:00Z,2013-01-31T14:44:00Z,44
2013,US,2013-01-31T14:00:00Z,2013-01-31T14:45:00Z,45
2013,MQ,2013-01-31T14:00:00Z,2013-01-31T14:50:00Z,50
2013,MQ,2013-01-31T14:00:00Z,2013-01-31T14:50:00Z,50
2013,AA,2013-01-31T14:00:00Z,2013-01-31T14:50:00Z,50
2013,B6,2013-01-31T14:00:00Z,2013-01-31T14:15:00Z,15
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:03:00Z,3
2013,9E,2013-01-31T14:00:00Z,2013-01-31T14:45:00Z,45
2013,UA,2013-01-31T13:00:00Z,2013-01-31T13:29:00Z,29
2013,AA,2013-01-31T13:00:00Z,2013-01-31T13:30:00Z,30
2013,AA,2013-01-31T14:00:00Z,2013-01-31T14:55:00Z,55
2013,AA,2013-01-31T14:00:00Z,2013-01-31T14:55:00Z,55
2013,B6,2013-01-31T14:00:00Z,2013-01-31T14:45:00Z,45
2013,DL,2013-01-31T15:00:00Z,2013-01-31T15:00:00Z,0
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:55:00Z,55
2013,MQ,2013-01-31T15:00:00Z,2013-01-31T15:00:00Z,0
2013,US,2013-01-31T15:00:00Z,2013-01-31T15:00:00Z,0
2013,B6,2013-01-31T14:00:00Z,2013-01-31T14:59:00Z,59
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:00:00Z,0
2013,DL,2013-01-31T14:00:00Z,2013-01-31T14:52:00Z,52
2013,9E,2013-01-31T15:00:00Z,2013-01-31T15:05:00Z,5
2013,MQ,2013-01-31T14:00:00Z,2013-01-31T14:45:00Z,45
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:05:00Z,5
2013,AA,2013-01-31T15:00:00Z,2013-01-31T15:05:00Z,5
2013,EV,2013-01-31T13:00:00Z,2013-01-31T13:29:00Z,29
2013,MQ,2013-01-31T15:00:00Z,2013-01-31T15:10:00Z,10
2013,DL,2013-01-31T15:00:00Z,2013-01-31T15:00:00Z,0
2013,WN,2013-01-31T13:00:00Z,2013-01-31T13:30:00Z,30
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:10:00Z,10
2013,WN,2013-01-31T13:00:00Z,2013-01-31T13:55:00Z,55
2013,UA,2013-01-31T12:00:00Z,2013-01-31T12:59:00Z,59
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:06:00Z,6
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:45:00Z,45
2013,9E,2013-01-31T15:00:00Z,2013-01-31T15:20:00Z,20
2013,AA,2013-01-31T15:00:00Z,2013-01-31T15:30:00Z,30
2013,AA,2013-01-31T15:00:00Z,2013-01-31T15:30:00Z,30
2013,AA,2013-01-31T15:00:00Z,2013-01-31T15:30:00Z,30
2013,UA,2013-01-31T14:00:00Z,2013-01-31T14:57:00Z,57
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:06:00Z,6
2013,DL,2013-01-31T15:00:00Z,2013-01-31T15:20:00Z,20
2013,MQ,2013-01-31T15:00:00Z,2013-01-31T15:15:00Z,15
2013,AA,2013-01-31T15:00:00Z,2013-01-31T15:35:00Z,35
2013,9E,2013-01-31T15:00:00Z,2013-01-31T15:40:00Z,40
2013,MQ,2013-01-31T15:00:00Z,2013-01-31T15:10:00Z,10
2013,EV,2013-01-31T15:00:00Z,2013-01-31T15:07:00Z,7
2013,B6,2013-01-31T14:00:00Z,2013-01-31T14:35:00Z,35
2013,9E,2013-01-31T15:00:00Z,2013-01-31T15:50:00Z,50
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:15:00Z,15
2013,DL,2013-01-31T15:00:00Z,2013-01-31T15:45:00Z,45
2013,B6,2013-01-31T14:00:00Z,2013-01-31T14:59:00Z,59
2013,AA,2013-01-31T15:00:00Z,2013-01-31T15:45:00Z,45
2013,B6,2013-01-31T14:00:00Z,2013-01-31T14:59:00Z,59
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:49:00Z,49
2013,AA,2013-01-31T15:00:00Z,2013-01-31T15:50:00Z,50
2013,9E,2013-01-31T15:00:00Z,2013-01-31T15:30:00Z,30
2013,US,2013-01-31T15:00:00Z,2013-01-31T15:30:00Z,30
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:40:00Z,40
2013,DL,2013-01-31T15:00:00Z,2013-01-31T15:55:00Z,55
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:35:00Z,35
2013,MQ,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,US,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,DL,2013-01-31T15:00:00Z,2013-01-31T15:48:00Z,48
2013,MQ,2013-01-31T15:00:00Z,2013-01-31T15:30:00Z,30
2013,B6,2013-01-31T15:00:00Z,2013-01-31T15:17:00Z,17
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:55:00Z,55
2013,9E,2013-01-31T16:00:00Z,2013-01-31T16:05:00Z,5
2013,9E,2013-01-31T15:00:00Z,2013-01-31T15:40:00Z,40
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:05:00Z,5
2013,EV,2013-01-31T15:00:00Z,2013-01-31T15:35:00Z,35
2013,B6,2013-01-31T15:00:00Z,2013-01-31T15:55:00Z,55
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:29:00Z,29
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:05:00Z,5
2013,US,2013-01-31T13:00:00Z,2013-01-31T13:50:00Z,50
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,AA,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,MQ,2013-01-31T16:00:00Z,2013-01-31T16:05:00Z,5
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:45:00Z,45
2013,9E,2013-01-31T16:00:00Z,2013-01-31T16:10:00Z,10
2013,AA,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,B6,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,DL,2013-01-31T15:00:00Z,2013-01-31T15:40:00Z,40
2013,UA,2013-01-31T15:00:00Z,2013-01-31T15:45:00Z,45
2013,MQ,2013-01-31T15:00:00Z,2013-01-31T15:30:00Z,30
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:10:00Z,10
2013,DL,2013-01-31T15:00:00Z,2013-01-31T15:50:00Z,50
2013,FL,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,EV,2013-01-31T14:00:00Z,2013-01-31T14:15:00Z,15
2013,9E,2013-01-31T15:00:00Z,2013-01-31T15:50:00Z,50
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,AA,2013-01-31T16:00:00Z,2013-01-31T16:10:00Z,10
2013,EV,2013-01-31T15:00:00Z,2013-01-31T15:04:00Z,4
2013,US,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,MQ,2013-01-31T15:00:00Z,2013-01-31T15:25:00Z,25
2013,MQ,2013-01-31T16:00:00Z,2013-01-31T16:25:00Z,25
2013,EV,2013-01-31T14:00:00Z,2013-01-31T14:25:00Z,25
2013,UA,2013-01-31T16:00:00Z,2013-01-31T16:20:00Z,20
2013,B6,2013-01-31T16:00:00Z,2013-01-31T16:25:00Z,25
2013,EV,2013-01-31T16:00:00Z,2013-01-31T16:19:00Z,19
2013,US,2013-01-31T16:00:00Z,2013-01-31T16:20:00Z,20
2013,9E,2013-01-31T15:00:00Z,2013-01-31T15:45:00Z,45
2013,UA,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,9E,2013-01-31T16:00:00Z,2013-01-31T16:15:00Z,15
2013,B6,2013-01-31T16:00:00Z,2013-01-31T16:35:00Z,35
2013,UA,2013-01-31T16:00:00Z,2013-01-31T16:30:00Z,30
2013,B6,2013-01-31T16:00:00Z,2013-01-31T16:35:00Z,35
2013,UA,2013-01-31T16:00:00Z,2013-01-31T16:35:00Z,35
2013,EV,2013-01-31T16:00:00Z,2013-01-31T16:35:00Z,35
2013,MQ,2013-01-31T15:00:00Z,2013-01-31T15:10:00Z,10
2013,9E,2013-01-31T16:00:00Z,2013-01-31T16:45:00Z,45
2013,YV,2013-01-31T16:00:00Z,2013-01-31T16:02:00Z,2
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:15:00Z,15
2013,AA,2013-01-31T16:00:00Z,2013-01-31T16:50:00Z,50
2013,AA,2013-01-31T16:00:00Z,2013-01-31T16:45:00Z,45
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:45:00Z,45
2013,AA,2013-01-31T15:00:00Z,2013-01-31T15:00:00Z,0
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:55:00Z,55
2013,9E,2013-01-31T14:00:00Z,2013-01-31T14:55:00Z,55
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,B6,2013-01-31T15:00:00Z,2013-01-31T15:55:00Z,55
2013,B6,2013-01-31T16:00:00Z,2013-01-31T16:00:00Z,0
2013,9E,2013-01-31T16:00:00Z,2013-01-31T16:59:00Z,59
2013,MQ,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,AA,2013-01-31T16:00:00Z,2013-01-31T16:40:00Z,40
2013,VX,2013-01-31T16:00:00Z,2013-01-31T16:55:00Z,55
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,B6,2013-01-31T16:00:00Z,2013-01-31T16:55:00Z,55
2013,UA,2013-01-31T16:00:00Z,2013-01-31T16:59:00Z,59
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,B6,2013-01-31T14:00:00Z,2013-01-31T14:59:00Z,59
2013,MQ,2013-01-31T17:00:00Z,2013-01-31T17:05:00Z,5
2013,B6,2013-01-31T16:00:00Z,2013-01-31T16:55:00Z,55
2013,UA,2013-01-31T16:00:00Z,2013-01-31T16:50:00Z,50
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,B6,2013-01-31T17:00:00Z,2013-01-31T17:06:00Z,6
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,B6,2013-01-31T17:00:00Z,2013-01-31T17:05:00Z,5
2013,EV,2013-01-31T15:00:00Z,2013-01-31T15:09:00Z,9
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:10:00Z,10
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,US,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:08:00Z,8
2013,B6,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:10:00Z,10
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:15:00Z,15
2013,EV,2013-01-31T15:00:00Z,2013-01-31T15:28:00Z,28
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:15:00Z,15
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:20:00Z,20
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:20:00Z,20
2013,UA,2013-01-31T16:00:00Z,2013-01-31T16:50:00Z,50
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:19:00Z,19
2013,DL,2013-01-31T15:00:00Z,2013-01-31T15:55:00Z,55
2013,EV,2013-01-31T17:00:00Z,2013-01-31T17:22:00Z,22
2013,B6,2013-01-31T15:00:00Z,2013-01-31T15:55:00Z,55
2013,DL,2013-01-31T14:00:00Z,2013-01-31T14:29:00Z,29
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:25:00Z,25
2013,MQ,2013-01-31T17:00:00Z,2013-01-31T17:25:00Z,25
2013,B6,2013-01-31T16:00:00Z,2013-01-31T16:35:00Z,35
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:25:00Z,25
2013,B6,2013-01-31T17:00:00Z,2013-01-31T17:34:00Z,34
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:27:00Z,27
2013,EV,2013-01-31T15:00:00Z,2013-01-31T15:55:00Z,55
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:30:00Z,30
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:25:00Z,25
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:29:00Z,29
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:27:00Z,27
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:20:00Z,20
2013,VX,2013-01-31T16:00:00Z,2013-01-31T16:30:00Z,30
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:45:00Z,45
2013,MQ,2013-01-31T16:00:00Z,2013-01-31T16:40:00Z,40
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:45:00Z,45
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:45:00Z,45
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:25:00Z,25
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:53:00Z,53
2013,DL,2013-01-31T18:00:00Z,2013-01-31T18:00:00Z,0
2013,B6,2013-01-31T18:00:00Z,2013-01-31T18:00:00Z,0
2013,WN,2013-01-31T15:00:00Z,2013-01-31T15:50:00Z,50
2013,US,2013-01-31T18:00:00Z,2013-01-31T18:00:00Z,0
2013,B6,2013-01-31T17:00:00Z,2013-01-31T17:55:00Z,55
2013,B6,2013-01-31T16:00:00Z,2013-01-31T16:29:00Z,29
2013,B6,2013-01-31T18:00:00Z,2013-01-31T18:07:00Z,7
2013,B6,2013-01-31T18:00:00Z,2013-01-31T18:10:00Z,10
2013,US,2013-01-31T17:00:00Z,2013-01-31T17:10:00Z,10
2013,US,2013-01-31T18:00:00Z,2013-01-31T18:00:00Z,0
2013,B6,2013-01-31T17:00:00Z,2013-01-31T17:35:00Z,35
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:08:00Z,8
2013,UA,2013-01-31T16:00:00Z,2013-01-31T16:29:00Z,29
2013,DL,2013-01-31T18:00:00Z,2013-01-31T18:15:00Z,15
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:45:00Z,45
2013,MQ,2013-01-31T17:00:00Z,2013-01-31T17:20:00Z,20
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:05:00Z,5
2013,US,2013-01-31T17:00:00Z,2013-01-31T17:00:00Z,0
2013,EV,2013-01-31T18:00:00Z,2013-01-31T18:19:00Z,19
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:10:00Z,10
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:15:00Z,15
2013,EV,2013-01-31T17:00:00Z,2013-01-31T17:10:00Z,10
2013,US,2013-01-31T16:00:00Z,2013-01-31T16:35:00Z,35
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:08:00Z,8
2013,B6,2013-01-31T18:00:00Z,2013-01-31T18:20:00Z,20
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:00:00Z,0
2013,9E,2013-01-31T18:00:00Z,2013-01-31T18:15:00Z,15
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:50:00Z,50
2013,AA,2013-01-31T18:00:00Z,2013-01-31T18:30:00Z,30
2013,FL,2013-01-31T17:00:00Z,2013-01-31T17:30:00Z,30
2013,US,2013-01-31T17:00:00Z,2013-01-31T17:30:00Z,30
2013,MQ,2013-01-31T18:00:00Z,2013-01-31T18:05:00Z,5
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:27:00Z,27
2013,EV,2013-01-31T15:00:00Z,2013-01-31T15:22:00Z,22
2013,B6,2013-01-31T17:00:00Z,2013-01-31T17:55:00Z,55
2013,MQ,2013-01-31T18:00:00Z,2013-01-31T18:35:00Z,35
2013,EV,2013-01-31T17:00:00Z,2013-01-31T17:30:00Z,30
2013,DL,2013-01-31T18:00:00Z,2013-01-31T18:40:00Z,40
2013,DL,2013-01-31T16:00:00Z,2013-01-31T16:30:00Z,30
2013,EV,2013-01-31T16:00:00Z,2013-01-31T16:35:00Z,35
2013,DL,2013-01-31T18:00:00Z,2013-01-31T18:35:00Z,35
2013,9E,2013-01-31T18:00:00Z,2013-01-31T18:15:00Z,15
2013,B6,2013-01-31T13:00:00Z,2013-01-31T13:50:00Z,50
2013,WN,2013-01-31T16:00:00Z,2013-01-31T16:35:00Z,35
2013,MQ,2013-01-31T16:00:00Z,2013-01-31T16:20:00Z,20
2013,UA,2013-01-31T17:00:00Z,2013-01-31T17:58:00Z,58
2013,US,2013-01-31T18:00:00Z,2013-01-31T18:00:00Z,0
2013,MQ,2013-01-31T17:00:00Z,2013-01-31T17:45:00Z,45
2013,AA,2013-01-31T18:00:00Z,2013-01-31T18:20:00Z,20
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:30:00Z,30
2013,MQ,2013-01-31T18:00:00Z,2013-01-31T18:45:00Z,45
2013,DL,2013-01-31T18:00:00Z,2013-01-31T18:50:00Z,50
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:00:00Z,0
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:30:00Z,30
2013,DL,2013-01-31T18:00:00Z,2013-01-31T18:55:00Z,55
2013,US,2013-01-31T19:00:00Z,2013-01-31T19:00:00Z,0
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:00:00Z,0
2013,DL,2013-01-31T17:00:00Z,2013-01-31T17:29:00Z,29
2013,AA,2013-01-31T18:00:00Z,2013-01-31T18:55:00Z,55
2013,EV,2013-01-31T18:00:00Z,2013-01-31T18:58:00Z,58
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:00:00Z,0
2013,9E,2013-01-31T18:00:00Z,2013-01-31T18:15:00Z,15
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:00:00Z,0
2013,B6,2013-01-31T19:00:00Z,2013-01-31T19:10:00Z,10
2013,VX,2013-01-31T18:00:00Z,2013-01-31T18:55:00Z,55
2013,EV,2013-01-31T18:00:00Z,2013-01-31T18:30:00Z,30
2013,MQ,2013-01-31T19:00:00Z,2013-01-31T19:10:00Z,10
2013,B6,2013-01-31T18:00:00Z,2013-01-31T18:59:00Z,59
2013,AA,2013-01-31T18:00:00Z,2013-01-31T18:10:00Z,10
2013,US,2013-01-31T19:00:00Z,2013-01-31T19:00:00Z,0
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:15:00Z,15
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:20:00Z,20
2013,9E,2013-01-31T19:00:00Z,2013-01-31T19:00:00Z,0
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:20:00Z,20
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:19:00Z,19
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:20:00Z,20
2013,9E,2013-01-31T19:00:00Z,2013-01-31T19:30:00Z,30
2013,B6,2013-01-31T19:00:00Z,2013-01-31T19:15:00Z,15
2013,WN,2013-01-31T16:00:00Z,2013-01-31T16:15:00Z,15
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:25:00Z,25
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:25:00Z,25
2013,US,2013-01-31T18:00:00Z,2013-01-31T18:50:00Z,50
2013,WN,2013-01-31T16:00:00Z,2013-01-31T16:40:00Z,40
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:30:00Z,30
2013,B6,2013-01-31T19:00:00Z,2013-01-31T19:30:00Z,30
2013,AA,2013-01-31T19:00:00Z,2013-01-31T19:05:00Z,5
2013,B6,2013-01-31T18:00:00Z,2013-01-31T18:00:00Z,0
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:00:00Z,0
2013,UA,2013-01-31T19:00:00Z,2013-01-31T19:05:00Z,5
2013,B6,2013-01-31T17:00:00Z,2013-01-31T17:08:00Z,8
2013,DL,2013-01-31T18:00:00Z,2013-01-31T18:55:00Z,55
2013,AA,2013-01-31T18:00:00Z,2013-01-31T18:50:00Z,50
2013,UA,2013-01-31T19:00:00Z,2013-01-31T19:35:00Z,35
2013,AA,2013-01-31T19:00:00Z,2013-01-31T19:40:00Z,40
2013,EV,2013-01-31T19:00:00Z,2013-01-31T19:43:00Z,43
2013,EV,2013-01-31T17:00:00Z,2013-01-31T17:10:00Z,10
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:30:00Z,30
2013,B6,2013-01-31T18:00:00Z,2013-01-31T18:46:00Z,46
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:30:00Z,30
2013,MQ,2013-01-31T18:00:00Z,2013-01-31T18:10:00Z,10
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:10:00Z,10
2013,UA,2013-01-31T18:00:00Z,2013-01-31T18:10:00Z,10
2013,EV,2013-01-31T19:00:00Z,2013-01-31T19:30:00Z,30
2013,EV,2013-01-31T17:00:00Z,2013-01-31T17:25:00Z,25
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:20:00Z,20
2013,US,2013-01-31T20:00:00Z,2013-01-31T20:00:00Z,0
2013,UA,2013-01-31T19:00:00Z,2013-01-31T19:00:00Z,0
2013,MQ,2013-01-31T18:00:00Z,2013-01-31T18:55:00Z,55
2013,B6,2013-01-31T18:00:00Z,2013-01-31T18:59:00Z,59
2013,AA,2013-01-31T18:00:00Z,2013-01-31T18:20:00Z,20
2013,B6,2013-01-31T19:00:00Z,2013-01-31T19:50:00Z,50
2013,AA,2013-01-31T17:00:00Z,2013-01-31T17:05:00Z,5
2013,US,2013-01-31T18:00:00Z,2013-01-31T18:29:00Z,29
2013,DL,2013-01-31T18:00:00Z,2013-01-31T18:45:00Z,45
2013,UA,2013-01-31T20:00:00Z,2013-01-31T20:00:00Z,0
2013,B6,2013-01-31T17:00:00Z,2013-01-31T17:45:00Z,45
2013,DL,2013-01-31T19:00:00Z,2013-01-31T19:25:00Z,25
2013,B6,2013-01-31T20:00:00Z,2013-01-31T20:00:00Z,0
